name,psnr,ssim
EHG0494913__X2A__Y15.jpg,23.41517651542209,0.8207273586425514
EHG0494913__X2A__Y18.jpg,24.118143313187087,0.815636278909552
EHG0494913__X2A__Y1B.jpg,22.828086574848093,0.7855619344507031
EHG0494913__X2A__Y1E.jpg,21.964855475850158,0.776351659745286
EHG0494913__X2A__Y21.jpg,20.829229916649243,0.7528161160151169
EHG0494913__X2A__Y24.jpg,23.497142329997995,0.802481836052761
EHG0494913__X2A__Y27.jpg,21.69032036774411,0.7417886743579573
EHG0494913__X2A__Y2A.jpg,23.56639032420308,0.8219531583345463
EHG0494913__X2A__Y2D.jpg,21.65445466239853,0.7585274321271955
EHG0494913__X2A__Y30.jpg,20.966231832584956,0.7188917300900532
EHG0494913__X2A__Y33.jpg,22.5889080105,0.8025173626611968
EHG0494913__X2A__Y36.jpg,20.78710515848663,0.708066464135466
EHG0494913__X2A__Y39.jpg,21.74404755757804,0.7957521759628958
EHG0494913__X2A__Y3C.jpg,22.6973283578058,0.7762313694476246
EHG0494913__X2A__Y3F.jpg,21.884195323347843,0.7950964476220457
EHG0494913__X2A__Y42.jpg,22.1544709735333,0.8007123728062134
EHG0494913__X2A__Y45.jpg,24.303298287556032,0.8700367085093647
EHG0494913__X2D__Y06.jpg,26.15951447053135,0.9324770654796574
EHG0494913__X2D__Y09.jpg,26.825538166439085,0.9460608728497618
EHG0494913__X2D__Y0C.jpg,24.758187635668484,0.878997334843927
EHG0494913__X2D__Y0F.jpg,23.337539855400685,0.8455488197001457
EHG0494913__X2D__Y12.jpg,23.087780033804396,0.8282506707236073
EHG0494913__X2D__Y15.jpg,22.38413408766524,0.7937248368865752
EHG0494913__X2D__Y18.jpg,22.50328887584006,0.7909528498003435
EHG0494913__X2D__Y1B.jpg,22.454680552986627,0.7871119258166975
EHG0494913__X2D__Y1E.jpg,21.69655898667817,0.747815600241339
EHG0494913__X2D__Y21.jpg,22.747278679604698,0.77343363934274
EHG0494913__X2D__Y24.jpg,21.00921391669224,0.7119689817554199
EHG0494913__X2D__Y27.jpg,22.33786640593712,0.7661643661737096
EHG0494913__X2D__Y2A.jpg,22.055539430757484,0.7670761592160249
EHG0494913__X2D__Y2D.jpg,22.735838913445406,0.7848712656860565
EHG0494913__X2D__Y30.jpg,21.535770178860325,0.7475533757981254
EHG0494913__X2D__Y33.jpg,23.046235608368416,0.8016238280281587
EHG0494913__X2D__Y36.jpg,21.944101994174325,0.7794861137814543
EHG0494913__X2D__Y39.jpg,22.11315082512862,0.7958599735523783
EHG0494913__X2D__Y3C.jpg,21.52122701289253,0.7793376481795727
EHG0494913__X2D__Y3F.jpg,20.65014275753116,0.7592816139498356
EHG0494913__X2D__Y42.jpg,22.84687756022191,0.8287943295422577
EHG0494913__X2D__Y45.jpg,26.33923964549443,0.9134884721569329
EHG0494913__X30__Y06.jpg,22.47085441478308,0.947551257932312
EHG0494913__X30__Y09.jpg,30.91458418376737,0.9708878740891227
EHG0494913__X30__Y0C.jpg,25.961128115852308,0.8966490229378177
EHG0494913__X30__Y0F.jpg,23.36774274150016,0.8315559916091918
EHG0494913__X30__Y12.jpg,22.406896534102234,0.802636454382127
EHG0494913__X30__Y15.jpg,23.30118550895906,0.8014774973356614
EHG0494913__X30__Y18.jpg,23.53015556469504,0.8107847254207704
EHG0494913__X30__Y1B.jpg,22.514020240088513,0.8030529575331677
EHG0494913__X30__Y1E.jpg,22.72183755124295,0.7911698261615195
EHG0494913__X30__Y21.jpg,22.160580681938136,0.7576854573272749
EHG0494913__X30__Y24.jpg,23.303633103142595,0.7879284607766331
EHG0494913__X30__Y27.jpg,22.412877485872947,0.7903399768572208
EHG0494913__X30__Y2A.jpg,20.73991836051503,0.710948799448596
EHG0494913__X30__Y2D.jpg,22.818205055908333,0.8008239528510311
EHG0494913__X30__Y30.jpg,21.73879236548915,0.7633265451739517
EHG0494913__X30__Y33.jpg,21.56669923168621,0.7611880347652448
EHG0494913__X30__Y36.jpg,22.556130921258166,0.796673118583633
EHG0494913__X30__Y39.jpg,19.94806913647374,0.7143278720131373
EHG0494913__X30__Y3C.jpg,20.974024215691518,0.7489093833880138
EHG0494913__X30__Y3F.jpg,22.048800599656175,0.7995861412246758
EHG0494913__X30__Y42.jpg,22.799797905019595,0.8302872362005874
EHG0494913__X30__Y45.jpg,27.767276308956554,0.9498877207574284
EHG0494913__X33__Y06.jpg,31.114408988649696,0.9689421260227414
EHG0494913__X33__Y09.jpg,31.1531973408446,0.97054770308042
EHG0494913__X33__Y0C.jpg,29.149841354230077,0.9467631171376869
EHG0494913__X33__Y0F.jpg,24.756616949750438,0.8749685131484842
EHG0494913__X33__Y12.jpg,23.092256345944158,0.8294760935204353
EHG0494913__X33__Y15.jpg,22.618688283606907,0.8106920244685312
EHG0494913__X33__Y18.jpg,22.56077886786708,0.7851685087132986
EHG0494913__X33__Y1B.jpg,22.392271639899587,0.7837988168468125
EHG0494913__X33__Y1E.jpg,23.02968591091663,0.8147732345426095
EHG0494913__X33__Y21.jpg,22.023702932128252,0.7714155781060693
EHG0494913__X33__Y24.jpg,22.919844960074887,0.794647996494145
EHG0494913__X33__Y27.jpg,22.228173239232124,0.756462648823144
EHG0494913__X33__Y2A.jpg,21.556582716441454,0.7807711636991574
EHG0494913__X33__Y2D.jpg,22.229877074168858,0.763334211338751
